standardName,state,year,month,period,main,costCenterMain,costCenterMainDesc,name1,name3,name5,obj2,obj3,obj4,obj6,name5desc,obj4desc,obj6desc,gfs2,gfs3,gfs4,gfs2desc,gfs3desc,gfs4Desc,originalBudget,totalBudget,actual
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10502,22,221,2214,,Accountant General,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,12000,12000,2000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10502,22,221,2215,,Accountant General,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,168000,168000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10502,22,221,2216,,Accountant General,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,36000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10503,21,215,2151,,General Activities for the Government,Arrears on Salaries and Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,24671680,24171680,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10503,22,224,2241,,General Activities for the Government,Bank commissions,,22,224,2241,Use of goods and services,Administrative expenses,Bank charges and commissions,2500000,3250000,205833.9833
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10503,22,227,2271,,General Activities for the Government,Arrears - Use of Goods & Services,,22,226,2261,Use of goods and services,Other expenses,Other expenses,3171707,5833512,203543
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10503,23,231,2314,,General Activities for the Government,Other fixed assets,,31,311,3113,Nonfinancial assets,Fixed assets,,,1035450,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10503,26,264,2640,,General Activities for the Government,To sub-national government,,26,263,2632,Grants,To other general government units,Capital,,,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10503,26,264,2647,,General Activities for the Government,Gedo Region,,26,263,2632,Grants,To other general government units,Capital,,1600000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10503,26,266,2662,,General Activities for the Government,Puntland,,26,263,2632,Grants,To other general government units,Capital,4500000,3900000,347382.22
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10503,26,266,2663,,General Activities for the Government,Interim Juba Administration,,26,263,2632,Grants,To other general government units,Capital,2500000,2880000,189637.97
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10503,26,266,2664,,General Activities for the Government,Interim South-West Adminsitration,,26,263,2632,Grants,To other general government units,Capital,1500000,100000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10503,26,266,2665,,General Activities for the Government,Interim Galmudug Administration,,26,263,2632,Grants,To other general government units,Capital,1500000,100000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10503,26,266,2666,,General Activities for the Government,To Mogadishu local government,,26,263,2632,Grants,To other general government units,Capital,6050000,8044550,327380.7
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10503,28,282,2821,,General Activities for the Government,Contigency Items - Operating & Capital Expenses,,28,282,2821,Other expense,Transfers not elsewhere classified,"Expense on other transfers, current",2376804,2116804,167296
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10503,29,299,2991,,General Activities for the Government,Revolving loans,,28,283,2831,Other expense,"Premiums, fees, and claims related to nonlife insurance and standardized guarantee schemes",,4200000,4100000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10504,21,211,2111,,Special Financing Facility (SFF),Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,750000,625000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10504,22,221,2215,,Special Financing Facility (SFF),Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,45000,45000,4134
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10504,22,221,2216,,Special Financing Facility (SFF),Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,20000,48000,13930.25
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10504,22,222,2222,,Special Financing Facility (SFF),Training expenses,,22,222,2222,Use of goods and services,Education and training expenses,Training expenses,40000,42925,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10504,22,223,2231,,Special Financing Facility (SFF),Consulting and professional fees,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,350000,961500,105357.3
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10504,22,224,2241,,Special Financing Facility (SFF),Bank commissions,,22,224,2241,Use of goods and services,Administrative expenses,Bank charges and commissions,,85575,2232.83
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10504,22,226,2261,,Special Financing Facility (SFF),Other General Expenses,,22,226,2261,Use of goods and services,Other expenses,Other expenses,,,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10504,23,231,2314,,Special Financing Facility (SFF),Other fixed assets,,31,311,3113,Nonfinancial assets,Fixed assets,,17000000,4750750,17940
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10505,22,221,2213,,Public Finance Management (PFM),Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",35000,33336,2720
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10505,22,221,2214,,Public Finance Management (PFM),Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,25000,58718,3745
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10505,22,221,2215,,Public Finance Management (PFM),Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,200000,304437,18142.35
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10505,22,221,2216,,Public Finance Management (PFM),Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,200000,270000,12510.13
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10505,22,222,2221,,Public Finance Management (PFM),Education expenses,,22,222,2221,Use of goods and services,Education and training expenses,Education expenses,950000,1788397,309404.2
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10505,22,222,2222,,Public Finance Management (PFM),Training expenses,,22,222,2222,Use of goods and services,Education and training expenses,Training expenses,270000,490000,41470
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10505,22,223,2231,,Public Finance Management (PFM),Consulting and professional fees,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,2335000,4582596,495050
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10505,22,223,2232,,Public Finance Management (PFM),Audit fees,,22,223,2231,Use of goods and services,Consulting and professional fees,Consulting and professional fees,50000,80000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10505,22,224,2241,,Public Finance Management (PFM),Bank commissions,,22,224,2241,Use of goods and services,Administrative expenses,Bank charges and commissions,70000,90080,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10505,22,226,2261,,Public Finance Management (PFM),Other General Expenses,,22,226,2261,Use of goods and services,Other expenses,Other expenses,150000,20000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10505,23,231,2313,,Public Finance Management (PFM),Information and Communication Technology (ICT),,31,311,3113,Nonfinancial assets,Fixed assets,Computer software,,1918436,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10505,23,231,2314,,Public Finance Management (PFM),Other fixed assets,,31,311,3113,Nonfinancial assets,Fixed assets,,1214000,394000,133790
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10506,21,211,2112,,Economic and Financial Governance (EFGP),Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,137600,114666.6667,5400
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10506,22,221,2213,,Economic and Financial Governance (EFGP),Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",45500,45500,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10506,22,221,2214,,Economic and Financial Governance (EFGP),Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,64000,64000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10506,22,221,2215,,Economic and Financial Governance (EFGP),Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,90000,90000,5459
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10506,22,221,2216,,Economic and Financial Governance (EFGP),Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,81000,81000,52603
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10506,22,222,2221,,Economic and Financial Governance (EFGP),Education expenses,,22,222,2221,Use of goods and services,Education and training expenses,Education expenses,8000,8000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10506,22,222,2222,,Economic and Financial Governance (EFGP),Training expenses,,22,222,2222,Use of goods and services,Education and training expenses,Training expenses,435500,435500,206271
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10506,22,223,2231,,Economic and Financial Governance (EFGP),Consulting and professional fees,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,1848400,1848400,210584
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10506,22,224,2241,,Economic and Financial Governance (EFGP),Bank commissions,,22,224,2241,Use of goods and services,Administrative expenses,Bank charges and commissions,40000,40000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10506,23,231,2314,,Economic and Financial Governance (EFGP),Other fixed assets,,31,311,3113,Nonfinancial assets,Fixed assets,,250000,250000,13696.18
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10507,21,211,2111,,Recurrent Costs & Reform Financing Project (RCRF),Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,,40058,10290
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10507,21,211,2112,,Recurrent Costs & Reform Financing Project (RCRF),Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,,52765,13160
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10507,22,221,2213,,Recurrent Costs & Reform Financing Project (RCRF),Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",20000,7760,1072
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10507,22,221,2214,,Recurrent Costs & Reform Financing Project (RCRF),Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,15000,36965,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10507,22,221,2215,,Recurrent Costs & Reform Financing Project (RCRF),Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,115000,109722,22291
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10507,22,221,2216,,Recurrent Costs & Reform Financing Project (RCRF),Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,150000,279113,3705
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10507,22,222,2222,,Recurrent Costs & Reform Financing Project (RCRF),Training expenses,,22,222,2222,Use of goods and services,Education and training expenses,Training expenses,250000,326033,2800
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10507,22,223,2231,,Recurrent Costs & Reform Financing Project (RCRF),Consulting and professional fees,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,4400000,823761,88458
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10507,22,223,2232,,Recurrent Costs & Reform Financing Project (RCRF),Audit fees,,22,223,2231,Use of goods and services,Consulting and professional fees,Consulting and professional fees,300000,207878,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10507,22,224,2241,,Recurrent Costs & Reform Financing Project (RCRF),Bank commissions,,22,224,2241,Use of goods and services,Administrative expenses,Bank charges and commissions,450000,290202,37538
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10507,23,231,2313,,Recurrent Costs & Reform Financing Project (RCRF),Information and Communication Technology (ICT),,31,311,3113,Nonfinancial assets,Fixed assets,Computer software,,50000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10507,23,231,2314,,Recurrent Costs & Reform Financing Project (RCRF),Other fixed assets,,31,311,3113,Nonfinancial assets,Fixed assets,,200000,279480,375
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10508,21,211,2111,,Somali Core Economic Institutions and Opp. Prg (SCORE) ,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,,4100,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10508,22,221,2214,,Somali Core Economic Institutions and Opp. Prg (SCORE) ,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,,5500,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10508,22,221,2215,,Somali Core Economic Institutions and Opp. Prg (SCORE) ,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,,9000,6000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10508,22,221,2216,,Somali Core Economic Institutions and Opp. Prg (SCORE) ,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,,37790,3552
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10508,22,223,2231,,Somali Core Economic Institutions and Opp. Prg (SCORE) ,Consulting and professional fees,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,,3055220,103500
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10508,22,223,2232,,Somali Core Economic Institutions and Opp. Prg (SCORE) ,Audit fees,,22,223,2231,Use of goods and services,Consulting and professional fees,Consulting and professional fees,,25000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10508,22,224,2241,,Somali Core Economic Institutions and Opp. Prg (SCORE) ,Bank commissions,,22,224,2241,Use of goods and services,Administrative expenses,Bank charges and commissions,,48000,4500
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10508,22,226,2261,,Somali Core Economic Institutions and Opp. Prg (SCORE) ,Other General Expenses,,22,226,2261,Use of goods and services,Other expenses,Other expenses,,21000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10508,23,231,2312,,Somali Core Economic Institutions and Opp. Prg (SCORE) ,Machinery  furniture and equipment,,31,311,3112,Nonfinancial assets,Fixed assets,Machinery and equipment,,30500,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10508,23,231,2314,,Somali Core Economic Institutions and Opp. Prg (SCORE) ,Other fixed assets,,31,311,3113,Nonfinancial assets,Fixed assets,,,61000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,105,10508,26,264,2640,,Somali Core Economic Institutions and Opp. Prg (SCORE) ,To sub-national government,,26,263,2632,Grants,To other general government units,Capital,,,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,106,10601,21,211,2111,,Ministry of Planning,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,696288,586977.5,60879
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,106,10601,21,211,2112,,Ministry of Planning,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,180000,150000,2900
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,106,10601,21,213,2131,,Ministry of Planning,Other employee costs,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,,82380,27415
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,106,10601,22,221,2211,,Ministry of Planning,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,30000,30000,2500
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,106,10601,22,221,2212,,Ministry of Planning,Rent,,22,221,2212,Use of goods and services,General operating expenses,Rent,24000,24000,2000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,106,10601,22,221,2213,,Ministry of Planning,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",24000,24000,4000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,106,10601,22,221,2214,,Ministry of Planning,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,18000,18000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,106,10601,22,221,2215,,Ministry of Planning,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,24000,24000,3500
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,106,10601,22,221,2216,,Ministry of Planning,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,120000,120000,10000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10701,21,211,2111,,Ministry of Interior and Federal Affairs,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,1219440,1016200,97339
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10701,21,211,2112,,Ministry of Interior and Federal Affairs,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,252000,210000,8000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10701,22,221,2211,,Ministry of Interior and Federal Affairs,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,68000,68000,5666
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10701,22,221,2212,,Ministry of Interior and Federal Affairs,Rent,,22,221,2212,Use of goods and services,General operating expenses,Rent,36000,36000,6000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10701,22,221,2213,,Ministry of Interior and Federal Affairs,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",72000,72000,12000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10701,22,221,2215,,Ministry of Interior and Federal Affairs,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,24000,24000,4000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10701,22,221,2216,,Ministry of Interior and Federal Affairs,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,96000,96000,16000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10701,22,225,2255,,Ministry of Interior and Federal Affairs,Other specialized materials and services,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,,,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10701,22,226,2261,,Ministry of Interior and Federal Affairs,Other General Expenses,,22,226,2261,Use of goods and services,Other expenses,Other expenses,4800000,8300000,250000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10702,21,211,2112,,Somali Refugee and IDPs Commission,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,400800,334000,33130
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10702,22,221,2211,,Somali Refugee and IDPs Commission,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,24000,24000,8000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10702,22,221,2213,,Somali Refugee and IDPs Commission,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",12000,12000,4000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10702,22,221,2214,,Somali Refugee and IDPs Commission,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,12000,12000,4000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10702,22,221,2215,,Somali Refugee and IDPs Commission,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,12000,12000,4000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10702,22,221,2216,,Somali Refugee and IDPs Commission,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10703,21,211,2111,,Somali Disaster Management Agency,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,,132800,10679
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10703,21,211,2112,,Somali Disaster Management Agency,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,180000,17200,1200
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10703,22,221,2211,,Somali Disaster Management Agency,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,24000,24000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10703,22,221,2213,,Somali Disaster Management Agency,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",12000,12000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10703,22,221,2214,,Somali Disaster Management Agency,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10703,22,221,2215,,Somali Disaster Management Agency,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10703,22,221,2216,,Somali Disaster Management Agency,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10704,21,211,2111,,District Rehabilitation Project (UN),Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,,265200,42450
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10704,22,221,2215,,District Rehabilitation Project (UN),Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,,23999.9,1969
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10704,22,221,2216,,District Rehabilitation Project (UN),Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,,60586.53,6000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10704,22,222,2222,,District Rehabilitation Project (UN),Training expenses,,22,222,2222,Use of goods and services,Education and training expenses,Training expenses,,50890,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10704,22,223,2231,,District Rehabilitation Project (UN),Consulting and professional fees,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,,277500,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10704,22,224,2241,,District Rehabilitation Project (UN),Bank commissions,,22,224,2241,Use of goods and services,Administrative expenses,Bank charges and commissions,,25713.47,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10704,22,226,2261,,District Rehabilitation Project (UN),Other General Expenses,,22,226,2261,Use of goods and services,Other expenses,Other expenses,,71303.47,8000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10704,23,231,2314,,District Rehabilitation Project (UN),Other fixed assets,,31,311,3113,Nonfinancial assets,Fixed assets,,,20075.9,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10704,26,264,2640,,District Rehabilitation Project (UN),To sub-national government,,26,263,2632,Grants,To other general government units,Capital,,525000,14000
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10705,21,211,2111,,SOMALI URBAN INVESTMENT PLANNING PROJECT,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,,,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10705,22,221,2215,,SOMALI URBAN INVESTMENT PLANNING PROJECT,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,,14920,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10705,22,222,2222,,SOMALI URBAN INVESTMENT PLANNING PROJECT,Training expenses,,22,222,2222,Use of goods and services,Education and training expenses,Training expenses,,80000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10705,22,223,2231,,SOMALI URBAN INVESTMENT PLANNING PROJECT,Consulting and professional fees,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,,514935,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10705,22,224,2241,,SOMALI URBAN INVESTMENT PLANNING PROJECT,Bank commissions,,22,224,2241,Use of goods and services,Administrative expenses,Bank charges and commissions,,12000,
dbSomaliaFgsRevExp,fgs,2016,Dec,2016-12,Expense,1,Administration,1,107,10705,22,225,2255,,SOMALI URBAN INVESTMENT PLANNING PROJECT,Other specialized materials and services,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,,105000,
